write_ratio         ,hot_key_ratio        ,trans_arrival_rate ,execution_delay (us) ,blocksize ,early_execution ,reorder ,throughput          ,feature_extraction_overhead (s) ,training_overhead (s) ,inference_overhead (s) ,communication_overhead (s) ,episode_duration (s)
0.49682119205298014 ,0.06548604214939865  ,1498.2676652207226 ,  1086.4619867549748 ,     50.0 ,            1.0 ,    0.0 , 589.8499210110585  ,                       0.103002 ,             0        ,              0        ,                  0.235053 ,            6.408481
0.4908              ,0.06487956487956488  ,1474.3997030755586 ,  1084.8745333333413 ,    700.0 ,            0.0 ,    1.0 , 927.0005299417064  ,                       0.105221 ,             0.155223 ,              0.013936 ,                  0.162753 ,            8.897218
0.49864227526082605 ,0.06412861582596223  ,1454.1755954960252 ,  1115.4687723309983 ,    350.0 ,            1.0 ,    0.0 , 173.87898962208735 ,                       0.105425 ,             0.17052  ,              0.01503  ,                  0.097591 ,            7.497661
0.49727891156462584 ,0.06268436578171091  ,1462.3070948354896 ,  1085.803401360548  ,    900.0 ,            0.0 ,    1.0 , 661.3926961641064  ,                       0.11183  ,             0.153299 ,              0.013913 ,                  0.136824 ,           12.301283
0.488317107093185   ,0.06215083798882681  ,1469.1566999675517 ,  1112.4232267037564 ,    750.0 ,            0.0 ,    1.0 , 835.6545961002786  ,                       0.097815 ,             0.155626 ,              0.014188 ,                  0.097692 ,           12.482783
0.49866666666666665 ,0.06109809173083361  ,1478.5372574632127 ,  1114.4746666666629 ,    550.0 ,            0.0 ,    1.0 ,1224.105461393597   ,                       0.103398 ,             0.153075 ,              0.013907 ,                  0.112655 ,            7.882957
0.4885314685314685  ,0.06187624750499002  ,1487.5967718109775 ,  1116.5584615384591 ,    550.0 ,            0.0 ,    1.0 ,1228.7334593572778  ,                       0.098759 ,             0.155018 ,              0.01432  ,                  0.124274 ,            7.564085
0.5044755244755245  ,0.06427155021579377  ,1487.7589688977225 ,  1117.5406993007    ,    650.0 ,            0.0 ,    1.0 ,1018.2284249501568  ,                       0.098634 ,             0.15461  ,              0.013876 ,                  0.193383 ,            8.664701
0.49034965034965033 ,0.0615016905677976   ,1468.447780867337  ,  1109.6955244755247 ,    550.0 ,            0.0 ,    1.0 ,1215.3663097059325  ,                       0.099702 ,             0.156637 ,              0.014153 ,                  0.152378 ,            7.796419
0.5002797202797202  ,0.06386584083206731  ,1454.2638099637206 ,  1113.9023776223758 ,    450.0 ,            0.0 ,    1.0 ,1404.330017554125   ,                       0.101757 ,             0.155731 ,              0.013812 ,                  0.173573 ,            6.792303
0.5077777777777778  ,0.06261499540018399  ,1480.6247907589272 ,  1118.8286111111124 ,    450.0 ,            0.0 ,    1.0 ,1393.1888544891642  ,                       0.099402 ,             0.153885 ,              0.013592 ,                  0.134103 ,            6.547876
0.4986111111111111  ,0.06437991670522906  ,1484.815288978051  ,  1116.4326388888853 ,    500.0 ,            0.0 ,    1.0 ,1356.23869801085    ,                       0.098539 ,             0.157299 ,              0.014159 ,                  0.117933 ,            6.933753
0.49733333333333335 ,0.06309060589216231  ,1466.3504823999817 ,  1116.7299999999989 ,    550.0 ,            0.0 ,    1.0 ,1226.8359643102265  ,                       0.103757 ,             0.158966 ,              0.014213 ,                  0.088235 ,            7.176443
0.5011188811188811  ,0.06345503324390528  ,1466.7301497562255 ,  1115.4462937062947 ,    500.0 ,            0.0 ,    1.0 ,1357.4660633484164  ,                       0.102567 ,             0.156676 ,              0.016206 ,                  0.074175 ,            7.281304
0.49773333333333336 ,0.06259024769521271  ,1476.8803246458638 ,  1116.7729333333325 ,    450.0 ,            0.0 ,    1.0 ,1408.450704225352   ,                       0.104517 ,             0.156881 ,              0.01422  ,                  0.168149 ,            6.460153
0.49569444444444444 ,0.06231951022294097  ,1488.8125045362256 ,  1121.7202777777752 ,    500.0 ,            0.0 ,    1.0 ,1364.6288209606987  ,                       0.099996 ,             0.158572 ,              0.013896 ,                  0.08136  ,            6.951501
0.49266666666666664 ,0.06564307966177126  ,1487.0596072972987 ,  1118.3587999999972 ,    450.0 ,            0.0 ,    1.0 ,1359.5166163141994  ,                       0.104596 ,             0.158284 ,              0.013959 ,                  0.118325 ,            6.619991
0.4998611111111111  ,0.06500115660421003  ,1439.2084353605517 ,  1115.7             ,    450.0 ,            0.0 ,    1.0 ,1363.3781480780156  ,                       0.100318 ,             0.157115 ,              0.013949 ,                  0.086331 ,            6.772985
0.5013888888888889  ,0.06272463768115942  ,1461.945853992625  ,  1133.8380555555582 ,    450.0 ,            0.0 ,    1.0 ,1397.5155279503106  ,                       0.099392 ,             0.154438 ,              0.013903 ,                  0.182813 ,            6.49239
0.4913888888888889  ,0.06322979915927136  ,1479.0529131179667 ,  1115.584166666668  ,    350.0 ,            0.0 ,    1.0 ,1416.7309175019275  ,                       0.098869 ,             0.156254 ,              0.018544 ,                  0.171541 ,            6.548292
0.5050340136054422  ,0.06301089918256131  ,1472.2047738693468 ,  1116.2625850340123 ,    450.0 ,            0.0 ,    1.0 ,1423.4875444839859  ,                       0.104623 ,             0.159245 ,              0.014034 ,                  0.086511 ,            6.394229
0.49375             ,0.06070269016697588  ,1499.8687614833702 ,  1118.7944444444413 ,     20.0 ,            1.0 ,    0.0 , 792.0753236563359  ,                       0.101189 ,             0.154156 ,              0.014166 ,                  0.140732 ,            6.477966
0.5093085106382979  ,0.06283791239104049  ,1484.4383680732049 ,  1087.260106382979  ,     40.0 ,            0.0 ,    1.0 ,1451.8950437317783  ,                       0.129252 ,             0.164607 ,              0.014095 ,                  0.115891 ,            6.388245
0.5045515394912985  ,0.062311557788944726 ,1455.0761314531749 ,  1118.3195448460485 ,    450.0 ,            0.0 ,    1.0 ,1405.97539543058    ,                       0.10871  ,             0.158898 ,              0.016395 ,                  0.121687 ,            6.399484
0.4945833333333333  ,0.06263838713436662  ,1490.2802679027163 ,  1117.511388888885  ,    190.0 ,            0.0 ,    1.0 ,1454.9381504025132  ,                       0.098889 ,             0.156134 ,              0.013933 ,                  0.120489 ,            6.49161
0.4870445344129555  ,0.06362402443162538  ,1478.8211261073195 ,  1117.3013495276648 ,     70.0 ,            0.0 ,    1.0 ,1480.8224594701462  ,                       0.107744 ,             0.179091 ,              0.014573 ,                  0.075604 ,            6.377032
0.501068090787717   ,0.06644444444444444  ,1496.946149910463  ,  1117.5837116154867 ,    190.0 ,            0.0 ,    1.0 ,1485.2675886951292  ,                       0.108655 ,             0.156264 ,              0.014154 ,                  0.13066  ,            6.218288
0.5028340080971659  ,0.062380470244121945 ,1507.4521231374777 ,  1120.279217273954  ,    130.0 ,            0.0 ,    1.0 ,1452.087007642563   ,                       0.101955 ,             0.154215 ,              0.014036 ,                  0.166367 ,            6.312822
0.4994601889338731  ,0.0632740373789687   ,1468.0002686381058 ,  1113.9582995951419 ,    180.0 ,            0.0 ,    1.0 ,1476.5906362545018  ,                       0.102685 ,             0.157077 ,              0.014145 ,                  0.129037 ,            6.353227
0.505420054200542   ,0.06477916194790487  ,1491.1241742748348 ,  1106.968970189706  ,    190.0 ,            0.0 ,    1.0 ,1455.50972304066    ,                       0.104256 ,             0.15606  ,              0.014547 ,                  0.098348 ,            6.429708
0.49163292847503376 ,0.06426880144322923  ,1477.2503446917472 ,  1118.3939271255028 ,    180.0 ,            0.0 ,    1.0 ,1454.4737879385102  ,                       0.107936 ,             0.15312  ,              0.014044 ,                  0.15705  ,            6.237271
0.5028455284552845  ,0.06382978723404255  ,1486.3120328841503 ,  1116.317886178857  ,    100.0 ,            0.0 ,    1.0 ,1419.6479273140262  ,                       0.10338  ,             0.158237 ,              0.013719 ,                  0.183707 ,            6.517025
0.5001333333333333  ,0.06108096134677152  ,1428.367920151567  ,  1113.6897333333354 ,    250.0 ,            0.0 ,    1.0 ,1412.1634343814724  ,                       0.106284 ,             0.155873 ,              0.014726 ,                  0.130014 ,            6.643805
0.5114666666666666  ,0.06331347893227443  ,1439.0010339702096 ,  1116.8631999999982 ,    180.0 ,            0.0 ,    1.0 ,1487.0038283296394  ,                       0.103798 ,             0.166291 ,              0.014226 ,                  0.061331 ,            6.333142
0.4921409214092141  ,0.0636881047239613   ,1499.2211363364886 ,  1116.9102981029785 ,    170.0 ,            0.0 ,    1.0 ,1468.1059862610402  ,                       0.105393 ,             0.158173 ,              0.014742 ,                  0.108237 ,            6.419852
0.48275401069518714 ,0.062136465324384785 ,1484.7733318829667 ,  1115.5097593582866 ,     70.0 ,            0.0 ,    1.0 ,1466.9016842929886  ,                       0.110676 ,             0.162158 ,              0.014809 ,                  0.0676   ,            6.336222
0.49198931909212285 ,0.06428492054672741  ,1479.1295608881019 ,  1115.594659546061  ,    180.0 ,            0.0 ,    1.0 ,1453.900709219858   ,                       0.104926 ,             0.156027 ,              0.014039 ,                  0.17867  ,            6.272372
0.506639566395664   ,0.06331460674157303  ,1473.2038590754746 ,  1136.4543360433615 ,     70.0 ,            0.0 ,    1.0 ,1439.7257665206625  ,                       0.101071 ,             0.158697 ,              0.014495 ,                  0.185097 ,            6.490618
0.5                 ,0.06392593409015761  ,1452.2403111943524 ,  1107.174074074079  ,    200.0 ,            0.0 ,    1.0 ,1441.932969602494   ,                       0.105735 ,             0.158008 ,              0.014003 ,                  0.102591 ,            6.418844
0.49472972972972973 ,0.0668650348079946   ,1466.2253988677965 ,  1117.0339189189178 ,    170.0 ,            0.0 ,    1.0 ,1449.3315248982753  ,                       0.103841 ,             0.155395 ,              0.01398  ,                  0.161271 ,            6.460981
0.49772727272727274 ,0.06220865704772475  ,1465.9888624044022 ,  1118.4827540106905 ,    190.0 ,            0.0 ,    1.0 ,1438.555620267909   ,                       0.11041  ,             0.181842 ,              0.014079 ,                  0.074703 ,            6.361688
0.5041835357624831  ,0.06217123670956911  ,1459.306327304094  ,  1115.4916329284729 ,     80.0 ,            0.0 ,    1.0 ,1425.8336527405136  ,                       0.102964 ,             0.156545 ,              0.01401  ,                  0.12772  ,            6.494663
0.4896505376344086  ,0.06352689624127841  ,1438.7125842874796 ,  1114.9142473118316 ,    180.0 ,            0.0 ,    1.0 ,1444.2270058708416  ,                       0.104234 ,             0.158822 ,              0.014125 ,                  0.118854 ,            6.520685
0.491869918699187   ,0.0626486915146709   ,1461.8507466234319 ,  1117.7486449864455 ,     70.0 ,            0.0 ,    1.0 ,1493.8173115277225  ,                       0.105708 ,             0.158667 ,              0.014222 ,                  0.153498 ,            6.29635
0.49853137516688917 ,0.06316259346055128  ,1500.560556533669  ,  1116.5491321762393 ,     80.0 ,            0.0 ,    1.0 ,1471.5189873417721  ,                       0.104248 ,             0.157298 ,              0.014087 ,                  0.159869 ,            6.308639
0.5022849462365592  ,0.062458063073138004 ,1487.3883858957197 ,  1117.0963709677394 ,    180.0 ,            0.0 ,    1.0 ,1445.64152791381    ,                       0.107185 ,             0.157208 ,              0.014278 ,                  0.145367 ,            6.427242
0.5060975609756098  ,0.06199932302831998  ,1462.4651772773336 ,  1119.1686991869913 ,     60.0 ,            0.0 ,    1.0 ,1437.607820586544   ,                       0.101555 ,             0.156758 ,              0.014132 ,                  0.107461 ,            6.533097
0.5092              ,0.06135885802810667  ,1455.6916573340657 ,  1111.0657333333363 ,    190.0 ,            0.0 ,    1.0 ,1462.1152328334647  ,                       0.10452  ,             0.157582 ,              0.014172 ,                  0.108212 ,            6.359446
0.4941970310391363  ,0.06594953818427574  ,1477.9931605417712 ,  1117.01821862348   ,    160.0 ,            0.0 ,    1.0 ,1458.003169572108   ,                       0.102121 ,             0.157124 ,              0.014209 ,                  0.180866 ,            6.251604
0.5066576086956521  ,0.06360144600090376  ,1476.5030389682454 ,  1117.040217391305  ,     80.0 ,            0.0 ,    1.0 ,1493.545183714002   ,                       0.101685 ,             0.15712  ,              0.014275 ,                  0.164711 ,            6.298338
0.4945478723404255  ,0.06280433820274457  ,1501.8088608719877 ,  1116.4912234042527 ,     70.0 ,            0.0 ,    1.0 ,1500.595474394601   ,                       0.103686 ,             0.157102 ,              0.014041 ,                  0.219657 ,            6.285454
0.49907407407407406 ,0.06348419777557537  ,1509.6295796340587 ,  1117.5851851851842 ,     80.0 ,            0.0 ,    1.0 ,1472.6840855106889  ,                       0.106105 ,             0.157887 ,              0.014579 ,                  0.07711  ,            6.32048
0.49973118279569895 ,0.06264070238631247  ,1484.6604048852512 ,  1117.7549731182787 ,     70.0 ,            0.0 ,    1.0 ,1466.0403210021532  ,                       0.103596 ,             0.156138 ,              0.014349 ,                  0.172389 ,            6.418658
0.5104138851802403  ,0.06245847176079734  ,1480.9182009196718 ,  1107.6732977303138 ,     70.0 ,            0.0 ,    1.0 ,1441.7709335899904  ,                       0.104933 ,             0.162709 ,              0.013995 ,                  0.102192 ,            6.51775
0.49786381842456606 ,0.061933027214693695 ,1449.6955639315743 ,  1111.858344459279  ,     70.0 ,            0.0 ,    1.0 ,1466.9016842929886  ,                       0.103919 ,             0.15461  ,              0.014259 ,                  0.160295 ,            6.408326
0.4993324432576769  ,0.06411258795934324  ,1469.0537646218904 ,  1113.8857142857164 ,     90.0 ,            0.0 ,    1.0 ,1435.4342813220599  ,                       0.104216 ,             0.157793 ,              0.013882 ,                  0.135864 ,            6.467256
0.49170013386880856 ,0.06373969244484065  ,1444.3350934757432 ,  1113.6543507362737 ,     80.0 ,            0.0 ,    1.0 ,1424.468696151637   ,                       0.103638 ,             0.155924 ,              0.014427 ,                  0.115376 ,            6.595941
0.494758064516129   ,0.06379368849677639  ,1439.804836776641  ,  1111.5810483870955 ,     70.0 ,            0.0 ,    1.0 ,1446.88995215311    ,                       0.103626 ,             0.169232 ,              0.013794 ,                  0.097119 ,            6.592128
0.4958994708994709  ,0.06243800286564532  ,1461.409510141718  ,  1110.5293650793617 ,     90.0 ,            0.0 ,    1.0 ,1439.5837348236655  ,                       0.105999 ,             0.158485 ,              0.014102 ,                  0.119227 ,            6.430576
0.49906291834002675 ,0.06210421064326186  ,1448.9953632148377 ,  1114.99250334672   ,    190.0 ,            0.0 ,    1.0 ,1471.1137581893986  ,                       0.108963 ,             0.161219 ,              0.014768 ,                  0.100891 ,            6.362127
0.4843454790823212  ,0.06354307622913848  ,1489.8880633626673 ,  1117.220512820513  ,    180.0 ,            0.0 ,    1.0 ,1425.5360247247443  ,                       0.10129  ,             0.158046 ,              0.014089 ,                  0.137591 ,            6.465366
0.49878048780487805 ,0.06529405073370492  ,1443.5817728436057 ,  1117.3494579945784 ,     70.0 ,            0.0 ,    1.0 ,1470.6459846848616  ,                       0.100711 ,             0.157123 ,              0.014097 ,                  0.113389 ,            6.423739
0.5017356475300401  ,0.06543921916592724  ,1478.926871706352  ,  1119.8895861148187 ,    170.0 ,            0.0 ,    1.0 ,1443.458124276341   ,                       0.103861 ,             0.155102 ,              0.014265 ,                  0.101223 ,            6.501231
0.4959893048128342  ,0.06375125824851806  ,1459.9685599283914 ,  1117.380481283425  ,     70.0 ,            0.0 ,    1.0 ,1434.0417384644838  ,                       0.103576 ,             0.155253 ,              0.01409  ,                  0.164851 ,            6.393982
0.4991989319092123  ,0.0632241532976827   ,1449.9211932019023 ,  1111.6841121495302 ,     70.0 ,            0.0 ,    1.0 ,1439.5541034018836  ,                       0.10544  ,             0.156461 ,              0.014196 ,                  0.082092 ,            6.54579
0.4946595460614152  ,0.06436909394107837  ,1443.0865173717561 ,  1111.8335113484686 ,    200.0 ,            0.0 ,    1.0 ,1438.2896015549077  ,                       0.104822 ,             0.157443 ,              0.014201 ,                  0.092572 ,            6.480716
0.5008108108108108  ,0.06311226213264272  ,1459.637761302281  ,  1109.9487837837867 ,    170.0 ,            0.0 ,    1.0 ,1447.9287650019357  ,                       0.110886 ,             0.156882 ,              0.014284 ,                  0.092414 ,            6.564415
0.4966577540106952  ,0.061205168188906214 ,1465.9400203193397 ,  1117.332887700536  ,     70.0 ,            0.0 ,    1.0 ,1430.2081344281078  ,                       0.10332  ,             0.154957 ,              0.013813 ,                  0.25963  ,            6.304523
0.5120160213618158  ,0.0628539700166574   ,1435.9213851254265 ,  1114.6642189586137 ,    190.0 ,            0.0 ,    1.0 ,1430.2258251302837  ,                       0.104212 ,             0.154578 ,              0.013845 ,                  0.19329  ,            6.43621
0.5036437246963563  ,0.0640206301154838   ,1448.6115322380579 ,  1117.732658569495  ,     90.0 ,            0.0 ,    1.0 ,1427.7522935779816  ,                       0.101485 ,             0.154685 ,              0.013777 ,                  0.140261 ,            6.533645
0.5017402945113788  ,0.062012480499219966 ,1434.6375667625014 ,  1114.8710317460339 ,     70.0 ,            0.0 ,    1.0 ,1459.7544338335606  ,                       0.104358 ,             0.157112 ,              0.014521 ,                  0.187635 ,            6.367357
0.5008010680907877  ,0.06252076641931553  ,1469.6167047347753 ,  1112.8497997329746 ,     80.0 ,            0.0 ,    1.0 ,1483.2535885167463  ,                       0.105327 ,             0.156933 ,              0.014279 ,                  0.167557 ,            6.239055
0.5071236559139785  ,0.06378600823045268  ,1490.4276084887063 ,  1116.5315860215094 ,    190.0 ,            0.0 ,    1.0 ,1458.9486119314824  ,                       0.10371  ,             0.15679  ,              0.014213 ,                  0.138087 ,            6.425655
0.5013495276653172  ,0.0663568148728861   ,1475.246616041087  ,  1119.143049932514  ,     80.0 ,            0.0 ,    1.0 ,1453.6928487690504  ,                       0.102307 ,             0.155584 ,              0.013818 ,                  0.102607 ,            6.383297
0.5076612903225807  ,0.06230319388214125  ,1469.7335633808773 ,  1115.6720430107564 ,    190.0 ,            0.0 ,    1.0 ,1441.634241245136   ,                       0.107416 ,             0.156704 ,              0.014872 ,                  0.133939 ,            6.522013
0.501889338731444   ,0.06269769543605964  ,1459.6969976337543 ,  1116.6500674763827 ,    180.0 ,            0.0 ,    1.0 ,1469.8267277434772  ,                       0.102331 ,             0.15759  ,              0.014652 ,                  0.110377 ,            6.34287
0.49146341463414633 ,0.06676136363636363  ,1487.8240351723216 ,  1117.6762872628717 ,     80.0 ,            0.0 ,    1.0 ,1488.0              ,                       0.115734 ,             0.157793 ,              0.014226 ,                  0.092635 ,            6.317139
0.5056451612903226  ,0.06470522554711924  ,1500.4931055972022 ,  1116.3827956989223 ,     70.0 ,            0.0 ,    1.0 ,1496.4370546318291  ,                       0.106476 ,             0.156518 ,              0.013921 ,                  0.071032 ,            6.379168
0.5018518518518519  ,0.061537615486141665 ,1504.7704807025127 ,  1116.4116402116413 ,     70.0 ,            0.0 ,    1.0 ,1449.3034055727553  ,                       0.10618  ,             0.154521 ,              0.014038 ,                  0.170355 ,            6.351437
0.5029372496662217  ,0.06427619893428065  ,1455.4199430617955 ,  1116.4121495327097 ,     60.0 ,            0.0 ,    1.0 ,1478.8732394366198  ,                       0.116683 ,             0.158249 ,              0.014411 ,                  0.064981 ,            6.401933
0.5073333333333333  ,0.06404406855107946  ,1482.5969801278632 ,  1111.9129333333328 ,    180.0 ,            0.0 ,    1.0 ,1470.412432755529   ,                       0.10599  ,             0.15679  ,              0.014265 ,                  0.157838 ,            6.260764
0.4997289972899729  ,0.0629854778790949   ,1490.5630995956697 ,  1117.0462059620588 ,     60.0 ,            0.0 ,    1.0 ,1476.6686355581808  ,                       0.102274 ,             0.15915  ,              0.014444 ,                  0.158418 ,            6.382245
0.4981333333333333  ,0.06242315860064826  ,1486.6596086675822 ,  1115.1183999999992 ,     70.0 ,            0.0 ,    1.0 ,1455.4994170229304  ,                       0.105529 ,             0.160184 ,              0.014899 ,                  0.075871 ,            6.43642
0.5090787716955941  ,0.06314447277968732  ,1464.2836964620053 ,  1116.488518024034  ,     60.0 ,            1.0 ,    0.0 , 539.0457643622201  ,                       0.105279 ,             0.159734 ,              0.01438  ,                  0.148007 ,            6.377073
0.5013333333333333  ,0.06170448256779192  ,1467.3387991377526 ,  1086.43226666667   ,     60.0 ,            0.0 ,    1.0 ,1472.8560188827696  ,                       0.105297 ,             0.162115 ,              0.014424 ,                  0.104159 ,            6.357455
0.5082799145299145  ,0.06052865393158596  ,1481.0214459342124 ,  1115.2119391025647 ,     70.0 ,            0.0 ,    1.0 ,1484.344034879112   ,                       0.106367 ,             0.159502 ,              0.01448  ,                  0.095542 ,            6.334788
0.5072096128170894  ,0.06158374055975122  ,1490.0772592127657 ,  1116.3384512683554 ,     10.0 ,            0.0 ,    1.0 ,1479.5817715525745  ,                       0.104618 ,             0.161168 ,              0.014472 ,                  0.101619 ,            6.343578
0.5024              ,0.06171045276690889  ,1481.3521466372715 ,  1120.4021333333344 ,     10.0 ,            0.0 ,    1.0 ,1452.892242213194   ,                       0.110347 ,             0.159703 ,              0.014826 ,                  0.145829 ,            6.469116
0.5049267643142477  ,0.06151454585831668  ,1460.5615324266053 ,  1121.2956058588545 ,    180.0 ,            0.0 ,    1.0 ,1454.1871921182264  ,                       0.110847 ,             0.159125 ,              0.014741 ,                  0.142328 ,            6.36772
0.48753387533875336 ,0.06407503672731382  ,1459.445220969499  ,  1116.3894308943118 ,     60.0 ,            1.0 ,    0.0 , 521.9855384014071  ,                       0.103    ,             0.161065 ,              0.014553 ,                  0.106549 ,            6.480597
0.5088              ,0.061709211986681466 ,1467.198431545314  ,  1086.9664000000007 ,     80.0 ,            0.0 ,    1.0 ,1433.9695392326971  ,                       0.106223 ,             0.158416 ,              0.014297 ,                  0.119972 ,            6.41039
0.4990588867975262  ,0.06303611738148984  ,1440.9752290972383 ,  1114.079725732727  ,     80.0 ,            0.0 ,    1.0 ,1423.3786110579683  ,                       0.1039   ,             0.162578 ,              0.014473 ,                  0.16341  ,            6.583986
0.4884408602150538  ,0.06246498599439776  ,1429.5269168966433 ,  1116.1092741935454 ,     60.0 ,            0.0 ,    1.0 ,1432.3965058868212  ,                       0.106678 ,             0.159597 ,              0.014912 ,                  0.111126 ,            6.632433
0.5048              ,0.061855670103092786 ,1440.000645120289  ,  1116.201066666669  ,      1.0 ,            1.0 ,    1.0 , 914.6037228938784  ,                       0.106397 ,             0.156211 ,              0.014063 ,                  0.154516 ,            6.403803
0.4948371723590151  ,0.06327789404119397  ,1453.3230425143497 ,  1084.955326460499  ,     70.0 ,            0.0 ,    1.0 ,1449.8256489732662  ,                       0.149634 ,             0.157088 ,              0.014141 ,                  0.198315 ,            6.366738
0.4935863174772849  ,0.0654085949677132   ,1452.979870676249  ,  1110.911277391774  ,    180.0 ,            0.0 ,    1.0 ,1453.3280819220165  ,                       0.114092 ,             0.160776 ,              0.014503 ,                  0.081608 ,            6.373255
0.5052845528455284  ,0.06354401805869074  ,1473.6012718496831 ,  1118.7105691056893 ,     30.0 ,            0.0 ,    1.0 ,1473.187978786093   ,                       0.106476 ,             0.158406 ,              0.014117 ,                  0.087046 ,            6.374092
0.4856              ,0.06242288278182838  ,1486.5314306259565 ,  1115.755200000001  ,     80.0 ,            0.0 ,    1.0 ,1470.0652045050385  ,                       0.105867 ,             0.157912 ,              0.014276 ,                  0.169833 ,            6.32215
0.5010752688172043  ,0.06368821292775666  ,1480.1643061958605 ,  1115.9353494623676 ,     60.0 ,            0.0 ,    1.0 ,1453.7701104865284  ,                       0.10487  ,             0.159984 ,              0.014204 ,                  0.124545 ,            6.493613
